Date,Name,Subclass,Price,Division,Retailer
2025-09-26,DEANSON LIMITED - Κηροζίνη,Liquid fuels,1.039,"HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",ESSO
2025-09-26,KYRIAKOS P. POIITIS LIMITED - Αμόλυβδη 95,Petrol,1.364,TRANSPORT,EKO
2025-09-26,KYRIAKOS P. POIITIS LIMITED - Αμόλυβδη 98,Petrol,1.458,TRANSPORT,EKO
2025-09-26,KYRIAKOS P. POIITIS LIMITED - Πετρέλαιο Κίνησης,Diesel,1.448,TRANSPORT,EKO
2025-09-26,KYRIAKOS P. POIITIS LIMITED - Πετρέλαιο Θέρμανσης,Liquid fuels,1.01,"HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",EKO
2025-09-26,KYRIAKOS P. POIITIS LIMITED - Κηροζίνη,Liquid fuels,1.068,"HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",EKO
2025-09-26,R.A.M. OIL CYPRUS LIMITED - Αμόλυβδη 95,Petrol,1.319,TRANSPORT,EKO
2025-09-26,R.A.M. OIL CYPRUS LIMITED - Αμόλυβδη 98,Petrol,1.438,TRANSPORT,EKO
2025-09-26,R.A.M. OIL CYPRUS LIMITED - Πετρέλαιο Κίνησης,Diesel,1.409,TRANSPORT,EKO
2025-09-26,R.A.M. OIL CYPRUS LIMITED - Πετρέλαιο Θέρμανσης,Liquid fuels,0.989,"HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",EKO
2025-09-26,R.A.M. OIL CYPRUS LIMITED - Κηροζίνη,Liquid fuels,1.009,"HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",EKO
2025-09-26,CORAL ENERGY PRODUCTS CYPRUS LTD - Αμόλυβδη 95,Petrol,1.309,TRANSPORT,SHELL
2025-09-26,CORAL ENERGY PRODUCTS CYPRUS LTD - Αμόλυβδη 98,Petrol,1.429,TRANSPORT,SHELL
2025-09-26,CORAL ENERGY PRODUCTS CYPRUS LTD - Πετρέλαιο Κίνησης,Diesel,1.399,TRANSPORT,SHELL
2025-09-26,VASOU EXPRESS LYBE CENTER LIMITED - Αμόλυβδη 95,Petrol,1.319,TRANSPORT,EKO
2025-09-26,VASOU EXPRESS LYBE CENTER LIMITED - Αμόλυβδη 98,Petrol,1.426,TRANSPORT,EKO
2025-09-26,VASOU EXPRESS LYBE CENTER LIMITED - Πετρέλαιο Κίνησης,Diesel,1.409,TRANSPORT,EKO
2025-09-26,VASOU EXPRESS LYBE CENTER LIMITED - Πετρέλαιο Θέρμανσης,Liquid fuels,1.001,"HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",EKO
2025-09-26,VASOU EXPRESS LYBE CENTER LIMITED - Κηροζίνη,Liquid fuels,1.01,"HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",EKO
2025-09-26,FOIVOS PAPALEONTIOU & SIA LIMITED - Αμόλυβδη 95,Petrol,1.319,TRANSPORT,EKO
2025-09-26,FOIVOS PAPALEONTIOU & SIA LIMITED - Αμόλυβδη 98,Petrol,1.426,TRANSPORT,EKO
2025-09-26,FOIVOS PAPALEONTIOU & SIA LIMITED - Πετρέλαιο Κίνησης,Diesel,1.409,TRANSPORT,EKO
2025-09-26,FOIVOS PAPALEONTIOU & SIA LIMITED - Πετρέλαιο Θέρμανσης,Liquid fuels,0.99,"HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",EKO
2025-09-26,FOIVOS PAPALEONTIOU & SIA LIMITED - Κηροζίνη,Liquid fuels,1.01,"HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",EKO
2025-09-26,R.A.M. OIL CYPRUS LIMITED - Αμόλυβδη 95,Petrol,1.282,TRANSPORT,EKO
2025-09-26,R.A.M. OIL CYPRUS LIMITED - Αμόλυβδη 98,Petrol,1.438,TRANSPORT,EKO
2025-09-26,R.A.M. OIL CYPRUS LIMITED - Πετρέλαιο Κίνησης,Diesel,1.383,TRANSPORT,EKO
2025-09-26,R.A.M. OIL CYPRUS LIMITED - Πετρέλαιο Θέρμανσης,Liquid fuels,0.989,"HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",EKO
2025-09-26,R.A.M. OIL CYPRUS LIMITED - Κηροζίνη,Liquid fuels,1.009,"HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",EKO
2025-09-26,M.G. PETROL SERVICES LTD - Αμόλυβδη 95,Petrol,1.282,TRANSPORT,FILL N GO
2025-09-26,M.G. PETROL SERVICES LTD - Αμόλυβδη 98,Petrol,1.369,TRANSPORT,FILL N GO
2025-09-26,M.G. PETROL SERVICES LTD - Πετρέλαιο Κίνησης,Diesel,1.383,TRANSPORT,FILL N GO
2025-09-26,M.G. PETROL SERVICES LTD - Πετρέλαιο Θέρμανσης,Liquid fuels,0.949,"HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",FILL N GO
2025-09-26,M.G. PETROL SERVICES LTD - Κηροζίνη,Liquid fuels,0.989,"HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",FILL N GO
2025-09-26,CORAL ENERGY PRODUCTS CYPRUS LTD - Αμόλυβδη 95,Petrol,1.298,TRANSPORT,SHELL
2025-09-26,CORAL ENERGY PRODUCTS CYPRUS LTD - Αμόλυβδη 98,Petrol,1.418,TRANSPORT,SHELL
2025-09-26,CORAL ENERGY PRODUCTS CYPRUS LTD - Πετρέλαιο Κίνησης,Diesel,1.399,TRANSPORT,SHELL
2025-09-26,CORAL ENERGY PRODUCTS CYPRUS LTD - Πετρέλαιο Θέρμανσης,Liquid fuels,0.999,"HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",SHELL
2025-09-26,CORAL ENERGY PRODUCTS CYPRUS LTD - Κηροζίνη,Liquid fuels,1.028,"HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",SHELL
2025-09-26,PETROLINA (HOLDINGS) PUBLIC LIMITED - Αμόλυβδη 95,Petrol,1.332,TRANSPORT,PETROLINA
2025-09-26,PETROLINA (HOLDINGS) PUBLIC LIMITED - Αμόλυβδη 98,Petrol,1.428,TRANSPORT,PETROLINA
2025-09-26,PETROLINA (HOLDINGS) PUBLIC LIMITED - Πετρέλαιο Κίνησης,Diesel,1.411,TRANSPORT,PETROLINA
2025-09-26,PETROLINA (HOLDINGS) PUBLIC LIMITED - Πετρέλαιο Θέρμανσης,Liquid fuels,1.001,"HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",PETROLINA
2025-09-26,PETROLINA (HOLDINGS) PUBLIC LIMITED - Κηροζίνη,Liquid fuels,1.028,"HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",PETROLINA
2025-09-26,C.A.R.S PETROL STATION C.P. LTD - Αμόλυβδη 95,Petrol,1.289,TRANSPORT,PETROLINA
2025-09-26,C.A.R.S PETROL STATION C.P. LTD - Αμόλυβδη 98,Petrol,1.369,TRANSPORT,PETROLINA
2025-09-26,C.A.R.S PETROL STATION C.P. LTD - Πετρέλαιο Κίνησης,Diesel,1.383,TRANSPORT,PETROLINA
2025-09-26,C.A.R.S PETROL STATION C.P. LTD - Πετρέλαιο Θέρμανσης,Liquid fuels,0.949,"HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",PETROLINA
2025-09-26,C.A.R.S PETROL STATION C.P. LTD - Κηροζίνη,Liquid fuels,0.989,"HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",PETROLINA
2025-09-26,PETROLINA (HOLDINGS) PUBLIC LIMITED - Αμόλυβδη 95,Petrol,1.342,TRANSPORT,PETROLINA
2025-09-26,PETROLINA (HOLDINGS) PUBLIC LIMITED - Αμόλυβδη 98,Petrol,1.428,TRANSPORT,PETROLINA
2025-09-26,PETROLINA (HOLDINGS) PUBLIC LIMITED - Πετρέλαιο Κίνησης,Diesel,1.421,TRANSPORT,PETROLINA
2025-09-26,PETROLINA (HOLDINGS) PUBLIC LIMITED - Πετρέλαιο Θέρμανσης,Liquid fuels,1.001,"HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",PETROLINA
2025-09-26,PETROLINA (HOLDINGS) PUBLIC LIMITED - Κηροζίνη,Liquid fuels,1.028,"HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",PETROLINA
2025-09-26,BLUEKEY TRADING LIMITED - Αμόλυβδη 95,Petrol,1.379,TRANSPORT,ESSO
2025-09-26,BLUEKEY TRADING LIMITED - Αμόλυβδη 98,Petrol,1.459,TRANSPORT,ESSO
2025-09-26,BLUEKEY TRADING LIMITED - Πετρέλαιο Κίνησης,Diesel,1.479,TRANSPORT,ESSO
2025-09-26,BLUEKEY TRADING LIMITED - Πετρέλαιο Θέρμανσης,Liquid fuels,1.039,"HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",ESSO
2025-09-26,BLUEKEY TRADING LIMITED - Κηροζίνη,Liquid fuels,1.059,"HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",ESSO
2025-09-26,LODELIA LIMITED - Αμόλυβδη 95,Petrol,1.368,TRANSPORT,EKO
2025-09-26,LODELIA LIMITED - Αμόλυβδη 98,Petrol,1.419,TRANSPORT,EKO
2025-09-26,LODELIA LIMITED - Πετρέλαιο Κίνησης,Diesel,1.448,TRANSPORT,EKO
2025-09-26,LODELIA LIMITED - Πετρέλαιο Θέρμανσης,Liquid fuels,1.019,"HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",EKO
2025-09-26,LODELIA LIMITED - Κηροζίνη,Liquid fuels,1.07,"HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",EKO
2025-09-26,G. & D. CHRISTODOULOU LIMITED - Αμόλυβδη 95,Petrol,1.372,TRANSPORT,PETROLINA
2025-09-26,G. & D. CHRISTODOULOU LIMITED - Αμόλυβδη 98,Petrol,1.439,TRANSPORT,PETROLINA
2025-09-26,G. & D. CHRISTODOULOU LIMITED - Πετρέλαιο Κίνησης,Diesel,1.458,TRANSPORT,PETROLINA
2025-09-26,G. & D. CHRISTODOULOU LIMITED - Πετρέλαιο Θέρμανσης,Liquid fuels,1.0,"HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",PETROLINA
2025-09-26,G. & D. CHRISTODOULOU LIMITED - Κηροζίνη,Liquid fuels,1.099,"HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",PETROLINA
2025-09-26,R.A.M. OIL CYPRUS LIMITED - Αμόλυβδη 95,Petrol,1.368,TRANSPORT,EKO
2025-09-26,R.A.M. OIL CYPRUS LIMITED - Αμόλυβδη 98,Petrol,1.438,TRANSPORT,EKO
2025-09-26,R.A.M. OIL CYPRUS LIMITED - Πετρέλαιο Κίνησης,Diesel,1.448,TRANSPORT,EKO
2025-09-26,R.A.M. OIL CYPRUS LIMITED - Πετρέλαιο Θέρμανσης,Liquid fuels,0.989,"HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",EKO
2025-09-26,R.A.M. OIL CYPRUS LIMITED - Κηροζίνη,Liquid fuels,1.009,"HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",EKO
2025-09-26,A. N. & S. EUTHYMIOU LIMITED - Αμόλυβδη 95,Petrol,1.369,TRANSPORT,ENI
2025-09-26,A. N. & S. EUTHYMIOU LIMITED - Αμόλυβδη 98,Petrol,1.449,TRANSPORT,ENI
2025-09-26,A. N. & S. EUTHYMIOU LIMITED - Πετρέλαιο Κίνησης,Diesel,1.459,TRANSPORT,ENI
2025-09-26,A. N. & S. EUTHYMIOU LIMITED - Πετρέλαιο Θέρμανσης,Liquid fuels,1.069,"HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",ENI
2025-09-26,A. N. & S. EUTHYMIOU LIMITED - Κηροζίνη,Liquid fuels,1.069,"HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",ENI
2025-09-26,R.A.M. OIL CYPRUS LIMITED - Αμόλυβδη 95,Petrol,1.368,TRANSPORT,EKO
2025-09-26,R.A.M. OIL CYPRUS LIMITED - Αμόλυβδη 98,Petrol,1.438,TRANSPORT,EKO
2025-09-26,R.A.M. OIL CYPRUS LIMITED - Πετρέλαιο Κίνησης,Diesel,1.441,TRANSPORT,EKO
2025-09-26,R.A.M. OIL CYPRUS LIMITED - Πετρέλαιο Θέρμανσης,Liquid fuels,0.989,"HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",EKO
2025-09-26,R.A.M. OIL CYPRUS LIMITED - Κηροζίνη,Liquid fuels,1.009,"HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",EKO
2025-09-26,PETROLINA (HOLDINGS) PUBLIC LIMITED - Αμόλυβδη 95,Petrol,1.348,TRANSPORT,PETROLINA
2025-09-26,PETROLINA (HOLDINGS) PUBLIC LIMITED - Αμόλυβδη 98,Petrol,1.419,TRANSPORT,PETROLINA
2025-09-26,PETROLINA (HOLDINGS) PUBLIC LIMITED - Πετρέλαιο Κίνησης,Diesel,1.438,TRANSPORT,PETROLINA
2025-09-26,PETROLINA (HOLDINGS) PUBLIC LIMITED - Πετρέλαιο Θέρμανσης,Liquid fuels,1.001,"HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",PETROLINA
2025-09-26,PETROLINA (HOLDINGS) PUBLIC LIMITED - Κηροζίνη,Liquid fuels,1.028,"HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",PETROLINA
2025-09-26,R.A.M. OIL CYPRUS LIMITED - Αμόλυβδη 95,Petrol,1.289,TRANSPORT,EKO
2025-09-26,R.A.M. OIL CYPRUS LIMITED - Αμόλυβδη 98,Petrol,1.438,TRANSPORT,EKO
2025-09-26,R.A.M. OIL CYPRUS LIMITED - Πετρέλαιο Κίνησης,Diesel,1.399,TRANSPORT,EKO
2025-09-26,R.A.M. OIL CYPRUS LIMITED - Πετρέλαιο Θέρμανσης,Liquid fuels,0.989,"HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",EKO
2025-09-26,R.A.M. OIL CYPRUS LIMITED - Κηροζίνη,Liquid fuels,1.009,"HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",EKO
2025-09-26,R.A.M. OIL CYPRUS LIMITED - Αμόλυβδη 95,Petrol,1.289,TRANSPORT,EKO
2025-09-26,R.A.M. OIL CYPRUS LIMITED - Αμόλυβδη 98,Petrol,1.438,TRANSPORT,EKO
2025-09-26,R.A.M. OIL CYPRUS LIMITED - Πετρέλαιο Κίνησης,Diesel,1.399,TRANSPORT,EKO
2025-09-26,R.A.M. OIL CYPRUS LIMITED - Πετρέλαιο Θέρμανσης,Liquid fuels,0.989,"HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",EKO
2025-09-26,R.A.M. OIL CYPRUS LIMITED - Κηροζίνη,Liquid fuels,1.009,"HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",EKO
2025-09-26,POWERPULLS LIMITED - Αμόλυβδη 95,Petrol,1.337,TRANSPORT,PETROLINA
2025-09-26,POWERPULLS LIMITED - Αμόλυβδη 98,Petrol,1.469,TRANSPORT,PETROLINA
2025-09-26,POWERPULLS LIMITED - Πετρέλαιο Κίνησης,Diesel,1.439,TRANSPORT,PETROLINA
2025-09-26,POWERPULLS LIMITED - Πετρέλαιο Θέρμανσης,Liquid fuels,1.067,"HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",PETROLINA
2025-09-26,POWERPULLS LIMITED - Κηροζίνη,Liquid fuels,1.019,"HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",PETROLINA
2025-09-26,P. & F. ZANTI LIMITED - Αμόλυβδη 95,Petrol,1.349,TRANSPORT,ESSO
2025-09-26,P. & F. ZANTI LIMITED - Αμόλυβδη 98,Petrol,1.429,TRANSPORT,ESSO
2025-09-26,P. & F. ZANTI LIMITED - Πετρέλαιο Κίνησης,Diesel,1.439,TRANSPORT,ESSO
2025-09-26,P. & F. ZANTI LIMITED - Πετρέλαιο Θέρμανσης,Liquid fuels,1.009,"HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",ESSO
2025-09-26,P. & F. ZANTI LIMITED - Κηροζίνη,Liquid fuels,1.019,"HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",ESSO
2025-09-26,A. PSARAS LTD - Αμόλυβδη 95,Petrol,1.337,TRANSPORT,SHELL
2025-09-26,A. PSARAS LTD - Αμόλυβδη 98,Petrol,1.457,TRANSPORT,SHELL
2025-09-26,A. PSARAS LTD - Πετρέλαιο Κίνησης,Diesel,1.427,TRANSPORT,SHELL
2025-09-26,PETROLINA (HOLDINGS) PUBLIC LIMITED - Αμόλυβδη 95,Petrol,1.289,TRANSPORT,PETROLINA
2025-09-26,PETROLINA (HOLDINGS) PUBLIC LIMITED - Αμόλυβδη 98,Petrol,1.428,TRANSPORT,PETROLINA
2025-09-26,PETROLINA (HOLDINGS) PUBLIC LIMITED - Πετρέλαιο Κίνησης,Diesel,1.383,TRANSPORT,PETROLINA
2025-09-26,PETROLINA (HOLDINGS) PUBLIC LIMITED - Πετρέλαιο Θέρμανσης,Liquid fuels,1.001,"HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",PETROLINA
2025-09-26,PETROLINA (HOLDINGS) PUBLIC LIMITED - Κηροζίνη,Liquid fuels,1.028,"HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",PETROLINA
2025-09-26,COSTAS SAVVIDES (PETROL STATION) LIMITED - Κηροζίνη,Liquid fuels,0.989,"HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",ENI
2025-09-26,SIMOS KADI LIMITED - Αμόλυβδη 95,Petrol,1.349,TRANSPORT,ESSO
2025-09-26,SIMOS KADI LIMITED - Αμόλυβδη 98,Petrol,1.439,TRANSPORT,ESSO
2025-09-26,SIMOS KADI LIMITED - Πετρέλαιο Κίνησης,Diesel,1.449,TRANSPORT,ESSO
2025-09-26,SIMOS KADI LIMITED - Πετρέλαιο Θέρμανσης,Liquid fuels,0.989,"HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",ESSO
2025-09-26,SIMOS KADI LIMITED - Κηροζίνη,Liquid fuels,1.009,"HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",ESSO
2025-09-26,R.A.M. OIL CYPRUS LIMITED - Αμόλυβδη 95,Petrol,1.289,TRANSPORT,EKO
2025-09-26,R.A.M. OIL CYPRUS LIMITED - Αμόλυβδη 98,Petrol,1.438,TRANSPORT,EKO
2025-09-26,R.A.M. OIL CYPRUS LIMITED - Πετρέλαιο Κίνησης,Diesel,1.448,TRANSPORT,EKO
2025-09-26,R.A.M. OIL CYPRUS LIMITED - Πετρέλαιο Θέρμανσης,Liquid fuels,0.989,"HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",EKO
2025-09-26,R.A.M. OIL CYPRUS LIMITED - Κηροζίνη,Liquid fuels,1.009,"HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",EKO
2025-09-26,D. KTORIDIS & YIOS LTD - Κηροζίνη,Liquid fuels,0.989,"HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",PETROLINA
2025-09-26,R.A.M. OIL CYPRUS LIMITED - Αμόλυβδη 95,Petrol,1.308,TRANSPORT,EKO
2025-09-26,R.A.M. OIL CYPRUS LIMITED - Αμόλυβδη 98,Petrol,1.438,TRANSPORT,EKO
2025-09-26,R.A.M. OIL CYPRUS LIMITED - Πετρέλαιο Κίνησης,Diesel,1.429,TRANSPORT,EKO
2025-09-26,R.A.M. OIL CYPRUS LIMITED - Πετρέλαιο Θέρμανσης,Liquid fuels,0.989,"HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",EKO
2025-09-26,R.A.M. OIL CYPRUS LIMITED - Κηροζίνη,Liquid fuels,1.009,"HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",EKO
2025-09-26,I.G. MAKRIS ENTERPRISES LTD - Αμόλυβδη 95,Petrol,1.308,TRANSPORT,ESSO
2025-09-26,I.G. MAKRIS ENTERPRISES LTD - Αμόλυβδη 98,Petrol,1.438,TRANSPORT,ESSO
2025-09-26,I.G. MAKRIS ENTERPRISES LTD - Πετρέλαιο Κίνησης,Diesel,1.398,TRANSPORT,ESSO
2025-09-26,I.G. MAKRIS ENTERPRISES LTD - Πετρέλαιο Θέρμανσης,Liquid fuels,1.009,"HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",ESSO
2025-09-26,I.G. MAKRIS ENTERPRISES LTD - Κηροζίνη,Liquid fuels,1.099,"HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",ESSO
2025-09-26,PETROLINA (HOLDINGS) PUBLIC LIMITED - Αμόλυβδη 95,Petrol,1.298,TRANSPORT,PETROLINA
2025-09-26,PETROLINA (HOLDINGS) PUBLIC LIMITED - Αμόλυβδη 98,Petrol,1.428,TRANSPORT,PETROLINA
2025-09-26,PETROLINA (HOLDINGS) PUBLIC LIMITED - Πετρέλαιο Κίνησης,Diesel,1.398,TRANSPORT,PETROLINA
2025-09-26,PETROLINA (HOLDINGS) PUBLIC LIMITED - Πετρέλαιο Θέρμανσης,Liquid fuels,1.001,"HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",PETROLINA
2025-09-26,PETROLINA (HOLDINGS) PUBLIC LIMITED - Κηροζίνη,Liquid fuels,1.028,"HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",PETROLINA
2025-09-26,R.A.M. OIL CYPRUS LIMITED - Αμόλυβδη 95,Petrol,1.308,TRANSPORT,EKO
2025-09-26,R.A.M. OIL CYPRUS LIMITED - Αμόλυβδη 98,Petrol,1.438,TRANSPORT,EKO
2025-09-26,R.A.M. OIL CYPRUS LIMITED - Πετρέλαιο Κίνησης,Diesel,1.429,TRANSPORT,EKO
2025-09-26,R.A.M. OIL CYPRUS LIMITED - Πετρέλαιο Θέρμανσης,Liquid fuels,0.989,"HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",EKO
2025-09-26,R.A.M. OIL CYPRUS LIMITED - Κηροζίνη,Liquid fuels,1.009,"HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",EKO
2025-09-26,D. KTORIDIS & YIOS LTD - Κηροζίνη,Liquid fuels,0.989,"HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",PETROLINA
2025-09-26,R.A.M. OIL CYPRUS LIMITED - Αμόλυβδη 95,Petrol,1.289,TRANSPORT,EKO
2025-09-26,R.A.M. OIL CYPRUS LIMITED - Αμόλυβδη 98,Petrol,1.438,TRANSPORT,EKO
2025-09-26,R.A.M. OIL CYPRUS LIMITED - Πετρέλαιο Κίνησης,Diesel,1.448,TRANSPORT,EKO
2025-09-26,R.A.M. OIL CYPRUS LIMITED - Πετρέλαιο Θέρμανσης,Liquid fuels,0.989,"HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",EKO
2025-09-26,R.A.M. OIL CYPRUS LIMITED - Κηροζίνη,Liquid fuels,1.009,"HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",EKO
2025-09-26,COSTAS SAVVIDES (PETROL STATION) LIMITED - Κηροζίνη,Liquid fuels,0.989,"HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",ENI
2025-09-26,SIMOS KADI LIMITED - Αμόλυβδη 95,Petrol,1.349,TRANSPORT,ESSO
2025-09-26,SIMOS KADI LIMITED - Αμόλυβδη 98,Petrol,1.439,TRANSPORT,ESSO
2025-09-26,SIMOS KADI LIMITED - Πετρέλαιο Κίνησης,Diesel,1.449,TRANSPORT,ESSO
2025-09-26,SIMOS KADI LIMITED - Πετρέλαιο Θέρμανσης,Liquid fuels,0.989,"HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",ESSO
2025-09-26,SIMOS KADI LIMITED - Κηροζίνη,Liquid fuels,1.009,"HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",ESSO
2025-09-26,POWERPULLS LIMITED - Αμόλυβδη 95,Petrol,1.337,TRANSPORT,PETROLINA
2025-09-26,POWERPULLS LIMITED - Αμόλυβδη 98,Petrol,1.469,TRANSPORT,PETROLINA
2025-09-26,POWERPULLS LIMITED - Πετρέλαιο Κίνησης,Diesel,1.439,TRANSPORT,PETROLINA
2025-09-26,POWERPULLS LIMITED - Πετρέλαιο Θέρμανσης,Liquid fuels,1.067,"HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",PETROLINA
2025-09-26,POWERPULLS LIMITED - Κηροζίνη,Liquid fuels,1.019,"HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",PETROLINA
2025-09-26,P. & F. ZANTI LIMITED - Αμόλυβδη 95,Petrol,1.349,TRANSPORT,ESSO
2025-09-26,P. & F. ZANTI LIMITED - Αμόλυβδη 98,Petrol,1.429,TRANSPORT,ESSO
2025-09-26,P. & F. ZANTI LIMITED - Πετρέλαιο Κίνησης,Diesel,1.439,TRANSPORT,ESSO
2025-09-26,P. & F. ZANTI LIMITED - Πετρέλαιο Θέρμανσης,Liquid fuels,1.009,"HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",ESSO
2025-09-26,P. & F. ZANTI LIMITED - Κηροζίνη,Liquid fuels,1.019,"HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",ESSO
2025-09-26,A. PSARAS LTD - Αμόλυβδη 95,Petrol,1.337,TRANSPORT,SHELL
2025-09-26,A. PSARAS LTD - Αμόλυβδη 98,Petrol,1.457,TRANSPORT,SHELL
2025-09-26,A. PSARAS LTD - Πετρέλαιο Κίνησης,Diesel,1.427,TRANSPORT,SHELL
2025-09-26,ANGIO TRADING LIMITED - Αμόλυβδη 95,Petrol,1.348,TRANSPORT,ESSO
2025-09-26,ANGIO TRADING LIMITED - Αμόλυβδη 98,Petrol,1.439,TRANSPORT,ESSO
2025-09-26,ANGIO TRADING LIMITED - Πετρέλαιο Κίνησης,Diesel,1.429,TRANSPORT,ESSO
2025-09-26,ANGIO TRADING LIMITED - Πετρέλαιο Θέρμανσης,Liquid fuels,0.989,"HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",ESSO
2025-09-26,ANGIO TRADING LIMITED - Κηροζίνη,Liquid fuels,1.029,"HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",ESSO
2025-09-26,PRATIRIO VENZINIS ADAMOS CHRISTODOULOU & YIOI LIMITED - Αμόλυβδη 95,Petrol,1.348,TRANSPORT,EKO
2025-09-26,PRATIRIO VENZINIS ADAMOS CHRISTODOULOU & YIOI LIMITED - Αμόλυβδη 98,Petrol,1.436,TRANSPORT,EKO
2025-09-26,PRATIRIO VENZINIS ADAMOS CHRISTODOULOU & YIOI LIMITED - Πετρέλαιο Κίνησης,Diesel,1.45,TRANSPORT,EKO
2025-09-26,PRATIRIO VENZINIS ADAMOS CHRISTODOULOU & YIOI LIMITED - Πετρέλαιο Θέρμανσης,Liquid fuels,1.0,"HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",EKO
2025-09-26,PRATIRIO VENZINIS ADAMOS CHRISTODOULOU & YIOI LIMITED - Κηροζίνη,Liquid fuels,1.02,"HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",EKO
2025-09-26,PETROLINA (HOLDINGS) PUBLIC LIMITED - Αμόλυβδη 95,Petrol,1.348,TRANSPORT,PETROLINA
2025-09-26,PETROLINA (HOLDINGS) PUBLIC LIMITED - Αμόλυβδη 98,Petrol,1.418,TRANSPORT,PETROLINA
2025-09-26,PETROLINA (HOLDINGS) PUBLIC LIMITED - Πετρέλαιο Κίνησης,Diesel,1.398,TRANSPORT,PETROLINA
